id,userPrincipalName,displayName,department,jobTitle,officeLocation,country,companyName,usageLocation,managerUPN
a7de02cc-dda4-44a7-8c3c-e284c7e53bbb,skyler.duval@contoso-demo.local,Skyler Duval,Sales,Sales Manager,New York,United States,Contoso Demo Ltd,United States,luca.thorne2@contoso-demo.local
be4969ec-6667-43bb-a3b5-63606fdc0bad,luca.mercer@contoso-demo.local,Luca Mercer,Marketing,Content Strategist,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,luca.thorne@contoso-demo.local
ec9f9c54-5e0a-42ab-bf5d-b163b12b6680,casey.quill@contoso-demo.local,Casey Quill,Legal,Compliance Officer,Seattle,United States,Contoso Demo Ltd,United States,avery.carver3@contoso-demo.local
febec0db-9a3a-4103-ae3c-453214348f62,hiro.oakley@contoso-demo.local,Hiro Oakley,Marketing,Campaign Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,alex.lockhart@contoso-demo.local
4baf0f5e-a932-4094-93f2-8f11147f6570,rowan.ellery2@contoso-demo.local,Rowan Ellery,Engineering,Engineering Manager,New York,United States,Contoso Demo Ltd,United States,tomas.novak2@contoso-demo.local
0ad7c9a2-7277-46ec-99fe-fbbc71a3fad2,casey.yates2@contoso-demo.local,Casey Yates,Customer Service,Team Lead,Singapore,Singapore,Contoso Demo Ltd,Singapore,ines.keane@contoso-demo.local
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,avery.vance@contoso-demo.local,Avery Vance,Operations,Operations Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,hiro.grady@contoso-demo.local
f3ea0184-28f4-43ce-aded-da80bff9507d,reese.barros@contoso-demo.local,Reese Barros,Legal,Legal Counsel,Seattle,United States,Contoso Demo Ltd,United States,harper.ingram@contoso-demo.local
a52964ff-c74c-4890-bc6a-3174113634a5,sam.fairbanks@contoso-demo.local,Sam Fairbanks,Information Technology,IT Manager,Sydney,Australia,Contoso Demo Ltd,Australia,sawyer.yates@contoso-demo.local
732e2016-add7-42c9-a747-b93c9ae77eab,elliot.carver@contoso-demo.local,Elliot Carver,Operations,Logistics Coordinator,Singapore,Singapore,Contoso Demo Ltd,Singapore,tomas.keane@contoso-demo.local
5df06e8c-878a-4ed9-a33f-fc8292ec89af,ines.delgado@contoso-demo.local,Ines Delgado,Operations,Logistics Coordinator,Sydney,Australia,Contoso Demo Ltd,Australia,marlow.novak@contoso-demo.local
7fc15858-2fa0-4842-bc55-300b06a241af,taylor.ellery2@contoso-demo.local,Taylor Ellery,Operations,Operations Manager,New York,United States,Contoso Demo Ltd,United States,taylor.ellery@contoso-demo.local
36ee1640-723e-4466-b43b-d27f42a259a6,avery.amara@contoso-demo.local,Avery Amara,Legal,Compliance Officer,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sofia.amara@contoso-demo.local
73b911d8-12f5-431a-9a52-d2ee22bf18f5,jamie.ellery2@contoso-demo.local,Jamie Ellery,Marketing,Campaign Manager,Sydney,Australia,Contoso Demo Ltd,Australia,nadia.sinclair@contoso-demo.local
51d08109-fc90-4838-9874-1408f7b217c7,luca.whitlock@contoso-demo.local,Luca Whitlock,Customer Service,Team Lead,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,emerson.chandra@contoso-demo.local
d9f2dd0d-4cc9-45f2-a42e-50374a552ea0,sawyer.sinclair@contoso-demo.local,Sawyer Sinclair,Operations,Operations Analyst,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,harper.lockhart@contoso-demo.local
cac4d0eb-3373-430e-bc31-a5971f119c0f,reese.ingram@contoso-demo.local,Reese Ingram,Information Technology,Systems Administrator,Seattle,United States,Contoso Demo Ltd,United States,sam.keane@contoso-demo.local
77a7e8b7-5e70-465f-9280-c5aa8dd4595b,alex.mercer3@contoso-demo.local,Alex Mercer,Sales,Sales Development Rep,Sydney,Australia,Contoso Demo Ltd,Australia,finley.barros@contoso-demo.local
b807d78a-b788-45d1-bfe5-75f665edcfe3,jordan.keane2@contoso-demo.local,Jordan Keane,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,alex.delgado@contoso-demo.local
20156a72-12e1-43a6-932c-ae01d2c65ee4,ines.oakley@contoso-demo.local,Ines Oakley,Engineering,Engineering Manager,Singapore,Singapore,Contoso Demo Ltd,Singapore,rowan.ellery2@contoso-demo.local
e0c1ff1e-20da-4972-9832-1ee48471b4b0,finley.whitlock3@contoso-demo.local,Finley Whitlock,Finance,Accounts Payable Clerk,Sydney,Australia,Contoso Demo Ltd,Australia,avery.ingram@contoso-demo.local
1fc905f8-d4d6-4735-8e2f-8958de431e06,reese.fontaine2@contoso-demo.local,Reese Fontaine,Information Technology,Systems Administrator,Singapore,Singapore,Contoso Demo Ltd,Singapore,hiro.sinclair@contoso-demo.local
5894f7f1-39b8-4bb2-b596-ca7cef4afa88,casey.lockhart@contoso-demo.local,Casey Lockhart,Marketing,Marketing Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,tomas.delgado@contoso-demo.local
46426c45-8d03-417a-b4d3-75c1a29319fa,avery.hollis2@contoso-demo.local,Avery Hollis,Marketing,Campaign Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,morgan.delgado@contoso-demo.local
94a53fde-f10d-47c8-9780-c2152b2bb8e9,reese.vance3@contoso-demo.local,Reese Vance,Marketing,Campaign Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sam.sinclair@contoso-demo.local
dd20c3bf-d342-4f08-8a8b-b5b490494583,nadia.fontaine@contoso-demo.local,Nadia Fontaine,Information Technology,Support Engineer,Seattle,United States,Contoso Demo Ltd,United States,casey.amara@contoso-demo.local
35f789bc-a6b0-4458-83c0-7d4393a74792,priya.amara@contoso-demo.local,Priya Amara,Finance,Finance Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,finley.amara@contoso-demo.local
a4540937-4a27-4bf2-8baa-f744a08dd21b,dakota.espinosa@contoso-demo.local,Dakota Espinosa,Facilities,Workplace Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,quinn.lockhart@contoso-demo.local
741b77f5-4c24-4053-a7f5-ae02af5b8f47,luca.barros@contoso-demo.local,Luca Barros,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,priya.chandra@contoso-demo.local
5716dc2e-343a-4a2a-b6e5-ae787bf7e1d3,finley.oakley2@contoso-demo.local,Finley Oakley,Human Resources,People Partner,Dublin,Ireland,Contoso Demo Ltd,Ireland,morgan.yates@contoso-demo.local
2179e3f0-6612-4ab4-b9b2-1e6e586a346a,hiro.duval@contoso-demo.local,Hiro Duval,Operations,Logistics Coordinator,Seattle,United States,Contoso Demo Ltd,United States,mei.quill@contoso-demo.local
7318b96d-4479-4612-9f5d-988f776abf09,rowan.ingram@contoso-demo.local,Rowan Ingram,Engineering,QA Engineer,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,reese.sinclair@contoso-demo.local
9d896047-dd39-4793-a257-a4a2f204be89,sam.keane@contoso-demo.local,Sam Keane,Information Technology,Service Desk Analyst,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,reese.ingram@contoso-demo.local
500e15c0-b89b-4f7f-93e3-4c35ef0a573d,nadia.lockhart@contoso-demo.local,Nadia Lockhart,Sales,Sales Development Rep,Dublin,Ireland,Contoso Demo Ltd,Ireland,riley.whitlock@contoso-demo.local
7f53a88e-4efc-4248-a10b-1a477faeb748,reese.prescott@contoso-demo.local,Reese Prescott,Information Technology,Support Engineer,Sydney,Australia,Contoso Demo Ltd,Australia,casey.amara@contoso-demo.local
95560a2d-3713-4466-bda0-6476f778c676,reese.prescott2@contoso-demo.local,Reese Prescott,Finance,Controller,Singapore,Singapore,Contoso Demo Ltd,Singapore,quinn.ingram@contoso-demo.local
a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f,quinn.quill@contoso-demo.local,Quinn Quill,Human Resources,HR Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,avery.fontaine@contoso-demo.local
43b47ee5-e1e8-4e7e-a249-8f666e51484d,omar.ellery2@contoso-demo.local,Omar Ellery,Marketing,Marketing Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,jamie.oakley@contoso-demo.local
8fd33afc-91fd-4a4f-8d18-ab95668c8477,skyler.carver@contoso-demo.local,Skyler Carver,Operations,Operations Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,sam.jarvis@contoso-demo.local
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,jordan.novak@contoso-demo.local,Jordan Novak,Operations,Logistics Coordinator,New York,United States,Contoso Demo Ltd,United States,dakota.duval@contoso-demo.local
fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,morgan.ellery@contoso-demo.local,Morgan Ellery,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,taylor.ziegler@contoso-demo.local
66c14dca-8255-4a61-9a3b-031932f57510,ines.fairbanks@contoso-demo.local,Ines Fairbanks,Engineering,Software Engineer,Seattle,United States,Contoso Demo Ltd,United States,nadia.duval2@contoso-demo.local
84f2fd0f-7947-4bfa-8dd0-b4d4554227de,morgan.yates@contoso-demo.local,Morgan Yates,Human Resources,HR Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,alex.mercer2@contoso-demo.local
6498abe9-2999-4bef-918b-2f219cf20859,rowan.fontaine@contoso-demo.local,Rowan Fontaine,Information Technology,IT Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,taylor.duval@contoso-demo.local
b56ff8ce-7d66-471e-8847-6c56827c9f8c,reese.chandra@contoso-demo.local,Reese Chandra,Facilities,Workplace Manager,Seattle,United States,Contoso Demo Ltd,United States,priya.rutherford2@contoso-demo.local
6aa26216-fada-48f5-9c0f-0bdcac7e937c,skyler.lockhart@contoso-demo.local,Skyler Lockhart,Customer Service,Team Lead,London,United Kingdom,Contoso Demo Ltd,United Kingdom,luca.jarvis@contoso-demo.local
c86c6544-a7d4-4f50-b791-f1e543f9cd6b,marlow.quill@contoso-demo.local,Marlow Quill,Marketing,Marketing Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,luca.thorne@contoso-demo.local
86341718-2ba6-4db3-bafe-b1149561c813,hiro.carver@contoso-demo.local,Hiro Carver,Facilities,Workplace Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,nadia.espinosa@contoso-demo.local
30d73df7-1c22-4cea-b355-56a5f2bd92f2,sam.thorne2@contoso-demo.local,Sam Thorne,Information Technology,Support Engineer,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,sam.grady@contoso-demo.local
690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,emerson.fairbanks@contoso-demo.local,Emerson Fairbanks,Customer Service,Team Lead,Seattle,United States,Contoso Demo Ltd,United States,skyler.sinclair@contoso-demo.local
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,omar.duval@contoso-demo.local,Omar Duval,Facilities,Facilities Coordinator,Sydney,Australia,Contoso Demo Ltd,Australia,emerson.whitlock@contoso-demo.local
8685abaa-7a76-4555-a987-b218ff84faef,sawyer.lockhart@contoso-demo.local,Sawyer Lockhart,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,finley.fontaine@contoso-demo.local
5ab28d4a-8bd8-4fcd-97a2-be4e887b03e5,finley.fontaine2@contoso-demo.local,Finley Fontaine,Operations,Operations Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,finley.vance@contoso-demo.local
3990e2c9-4c6a-40f4-8ede-c44d476cf68c,jamie.ingram@contoso-demo.local,Jamie Ingram,Marketing,Content Strategist,Sydney,Australia,Contoso Demo Ltd,Australia,alex.rutherford@contoso-demo.local
594b2a3a-7ad4-45a1-9129-950d7d2f4e58,mei.yates@contoso-demo.local,Mei Yates,Marketing,Marketing Analyst,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,alex.rutherford@contoso-demo.local
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,riley.thorne2@contoso-demo.local,Riley Thorne,Marketing,Content Strategist,New York,United States,Contoso Demo Ltd,United States,alex.rutherford@contoso-demo.local
143b45e3-b6d1-46bb-b48f-709c49a22441,quinn.carver@contoso-demo.local,Quinn Carver,Operations,Logistics Coordinator,Dublin,Ireland,Contoso Demo Ltd,Ireland,emerson.duval@contoso-demo.local
89e03e22-d3f4-449b-b3ba-ba8836c7d6fa,hiro.quill2@contoso-demo.local,Hiro Quill,Customer Service,Escalations Specialist,New York,United States,Contoso Demo Ltd,United States,finley.barros3@contoso-demo.local
3d4196fe-963a-4617-bdab-07e79d9d028e,morgan.ellery2@contoso-demo.local,Morgan Ellery,Engineering,QA Engineer,New York,United States,Contoso Demo Ltd,United States,sawyer.hollis@contoso-demo.local
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,priya.ingram@contoso-demo.local,Priya Ingram,Human Resources,HR Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,reese.prescott4@contoso-demo.local
682b163a-286e-4390-add9-7a1afa585b27,alex.sinclair@contoso-demo.local,Alex Sinclair,Finance,Finance Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,luca.duval@contoso-demo.local
0f25477d-a559-40e7-8910-fade52380bf2,ines.keane2@contoso-demo.local,Ines Keane,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,jordan.espinosa@contoso-demo.local
098c60b3-efc9-409e-99af-6e09b91e3d6e,sawyer.ziegler2@contoso-demo.local,Sawyer Ziegler,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,casey.grady@contoso-demo.local
65a16fa9-d611-49a1-bf46-a6bf094d916d,tomas.fontaine2@contoso-demo.local,Tomas Fontaine,Legal,Contracts Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,quinn.oakley2@contoso-demo.local
9a4ffc0c-9165-42ed-8c63-6e95025f5543,sofia.carver2@contoso-demo.local,Sofia Carver,Information Technology,Support Engineer,New York,United States,Contoso Demo Ltd,United States,reese.ingram@contoso-demo.local
e3a68a70-7e71-4b55-8639-bd418b15bd94,finley.vance@contoso-demo.local,Finley Vance,Operations,Operations Analyst,New York,United States,Contoso Demo Ltd,United States,skyler.carver@contoso-demo.local
2999394c-54a7-469b-9cd6-6b09cf0e6d2b,avery.hollis3@contoso-demo.local,Avery Hollis,Engineering,Site Reliability Engineer,Sydney,Australia,Contoso Demo Ltd,Australia,sofia.grady@contoso-demo.local
915a1c30-4b86-45a1-8a6f-bff8564cfbd2,alex.ziegler@contoso-demo.local,Alex Ziegler,Marketing,Marketing Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,luca.mercer@contoso-demo.local
d3b59af7-67ce-478f-a5a4-983ba383889a,marlow.duval@contoso-demo.local,Marlow Duval,Sales,Solution Specialist,Dublin,Ireland,Contoso Demo Ltd,Ireland,taylor.barros@contoso-demo.local
fb4fb88a-2f4d-4219-986b-2880ab545a15,jordan.novak2@contoso-demo.local,Jordan Novak,Engineering,QA Engineer,Seattle,United States,Contoso Demo Ltd,United States,priya.duval@contoso-demo.local
3c4b1eec-6231-4e73-82c2-d2eb01bf9e73,tomas.ingram@contoso-demo.local,Tomas Ingram,Customer Service,Escalations Specialist,Seattle,United States,Contoso Demo Ltd,United States,tomas.amara@contoso-demo.local
42f525b9-02ed-43ce-92a8-1713b90ed44b,quinn.thorne@contoso-demo.local,Quinn Thorne,Marketing,Marketing Analyst,Seattle,United States,Contoso Demo Ltd,United States,hiro.delgado@contoso-demo.local
28e333b6-4e8a-4c4b-b724-20411e43fbd2,sam.whitlock@contoso-demo.local,Sam Whitlock,Operations,Logistics Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,hiro.duval@contoso-demo.local
4b87959f-f0cd-4f05-aa87-855ea38295d3,mei.ellery@contoso-demo.local,Mei Ellery,Engineering,Engineering Manager,New York,United States,Contoso Demo Ltd,United States,marlow.carver@contoso-demo.local
bf6b8cdf-7479-4b61-a737-2b527a6a2107,taylor.fairbanks@contoso-demo.local,Taylor Fairbanks,Facilities,Workplace Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,arun.chandra@contoso-demo.local
37e9d2e2-d35a-407a-aa02-17d0cd4f8b2b,ines.sinclair@contoso-demo.local,Ines Sinclair,Legal,Legal Counsel,Sydney,Australia,Contoso Demo Ltd,Australia,dakota.carver@contoso-demo.local
13fe8a29-5c9d-4ee0-b42a-045687365a84,reese.prescott3@contoso-demo.local,Reese Prescott,Facilities,Facilities Coordinator,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,morgan.ellery@contoso-demo.local
dabf984e-53ff-4461-aa1f-1b61265cb9d9,elliot.sinclair@contoso-demo.local,Elliot Sinclair,Human Resources,HR Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,quinn.quill@contoso-demo.local
82a7f586-e61d-4cde-9747-f3877d23d479,mei.thorne@contoso-demo.local,Mei Thorne,Finance,Finance Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,arun.whitlock@contoso-demo.local
0ec7d662-905c-4bdd-b4f0-beae6a5943ce,morgan.rutherford@contoso-demo.local,Morgan Rutherford,Human Resources,HR Manager,Sydney,Australia,Contoso Demo Ltd,Australia,avery.fontaine@contoso-demo.local
37c86152-beed-4af9-80c5-9f30d1031424,harper.jarvis2@contoso-demo.local,Harper Jarvis,Marketing,Marketing Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,jamie.ingram@contoso-demo.local
fe7ee362-8a89-40f0-9052-91d3b34c6c73,emerson.mercer@contoso-demo.local,Emerson Mercer,Finance,Financial Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,hiro.jarvis@contoso-demo.local
22ab7752-c4db-4a62-ae13-418d68ab80ea,sam.keane2@contoso-demo.local,Sam Keane,Finance,Finance Manager,Sydney,Australia,Contoso Demo Ltd,Australia,riley.ziegler@contoso-demo.local
602a4e57-60a3-49d4-a821-e716eac80da1,finley.duval@contoso-demo.local,Finley Duval,Operations,Operations Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,tomas.keane@contoso-demo.local
fe2b34d8-2db0-428d-9e5e-be5459077299,priya.duval@contoso-demo.local,Priya Duval,Engineering,Site Reliability Engineer,Dublin,Ireland,Contoso Demo Ltd,Ireland,morgan.hollis@contoso-demo.local
05d1fb63-c194-497f-80e3-a026d5b6de85,hiro.ingram@contoso-demo.local,Hiro Ingram,Engineering,Engineering Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,marlow.carver@contoso-demo.local
75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,sawyer.novak@contoso-demo.local,Sawyer Novak,Customer Service,Escalations Specialist,Singapore,Singapore,Contoso Demo Ltd,Singapore,omar.fontaine@contoso-demo.local
1ce362f8-c3f7-45fe-b99b-2b5ae00da49d,jamie.fontaine2@contoso-demo.local,Jamie Fontaine,Information Technology,Support Engineer,New York,United States,Contoso Demo Ltd,United States,reese.vance2@contoso-demo.local
08987462-980c-495c-99d4-5deb1139fa12,taylor.hollis@contoso-demo.local,Taylor Hollis,Legal,Contracts Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,marlow.mercer@contoso-demo.local
3bfda8a6-705f-4df5-a6fa-dca00b531932,taylor.ziegler@contoso-demo.local,Taylor Ziegler,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,omar.duval@contoso-demo.local
bb44badc-ea98-4ef8-90d7-5e373bf2025f,reese.keane@contoso-demo.local,Reese Keane,Human Resources,Talent Coordinator,Dublin,Ireland,Contoso Demo Ltd,Ireland,morgan.yates@contoso-demo.local
a903ae67-fc56-4b53-a4ac-b722e0527739,taylor.keane@contoso-demo.local,Taylor Keane,Facilities,Facilities Coordinator,Seattle,United States,Contoso Demo Ltd,United States,jordan.ingram2@contoso-demo.local
e134edfc-9777-4f10-b2d2-393f8e85140d,avery.carver3@contoso-demo.local,Avery Carver,Legal,Compliance Officer,New York,United States,Contoso Demo Ltd,United States,taylor.hollis@contoso-demo.local
f10bce9c-582b-41ee-b8e8-035b0c00988a,sawyer.quill2@contoso-demo.local,Sawyer Quill,Information Technology,Service Desk Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,alex.quill2@contoso-demo.local
605fb1eb-4cc5-4e0d-a633-20186883ac6e,mei.oakley@contoso-demo.local,Mei Oakley,Engineering,QA Engineer,Seattle,United States,Contoso Demo Ltd,United States,sam.ellery@contoso-demo.local
b523c0de-db87-429c-8cfd-0fc139b02e2a,taylor.duval2@contoso-demo.local,Taylor Duval,Engineering,QA Engineer,Sydney,Australia,Contoso Demo Ltd,Australia,morgan.mercer@contoso-demo.local
87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,sawyer.oakley2@contoso-demo.local,Sawyer Oakley,Customer Service,Support Advisor,London,United Kingdom,Contoso Demo Ltd,United Kingdom,jamie.ellery@contoso-demo.local
ec170298-143d-45b3-a58e-83dd548c1d84,avery.hollis4@contoso-demo.local,Avery Hollis,Legal,Contracts Analyst,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,alex.yates@contoso-demo.local
44b9e602-0d31-412e-b0c3-6756d453f867,sawyer.ziegler3@contoso-demo.local,Sawyer Ziegler,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.espinosa3@contoso-demo.local
966be275-c2fe-4954-8dfd-9531302b7831,omar.delgado@contoso-demo.local,Omar Delgado,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,elliot.hollis@contoso-demo.local
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,omar.fontaine@contoso-demo.local,Omar Fontaine,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,arun.ziegler2@contoso-demo.local
7a9a8ef5-c11b-41c4-bfe3-f366bf337a15,hiro.ellery2@contoso-demo.local,Hiro Ellery,Sales,Sales Development Rep,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,taylor.jarvis@contoso-demo.local
c68813fe-5255-4c75-8d55-119e3d44cb2c,harper.fontaine@contoso-demo.local,Harper Fontaine,Facilities,Workplace Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,harper.novak@contoso-demo.local
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,sawyer.vance@contoso-demo.local,Sawyer Vance,Legal,Compliance Officer,Sydney,Australia,Contoso Demo Ltd,Australia,casey.ziegler@contoso-demo.local
c2fa1da8-7830-4631-b8f0-188efb37afae,riley.barros@contoso-demo.local,Riley Barros,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,sofia.delgado@contoso-demo.local
38a56b49-dd34-4a18-9001-9ed40bb401e7,rowan.oakley@contoso-demo.local,Rowan Oakley,Sales,Sales Development Rep,Seattle,United States,Contoso Demo Ltd,United States,arun.delgado@contoso-demo.local
6ae66582-b852-43cd-9442-b5e695831d58,sawyer.fontaine@contoso-demo.local,Sawyer Fontaine,Human Resources,Talent Coordinator,New York,United States,Contoso Demo Ltd,United States,skyler.mercer2@contoso-demo.local
3ee82983-d557-4241-91dd-b9bf613d2de9,rowan.ingram2@contoso-demo.local,Rowan Ingram,Information Technology,Service Desk Analyst,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,reese.fontaine2@contoso-demo.local
b93b17fb-f76d-45fd-bd16-45a0d253d966,avery.amara2@contoso-demo.local,Avery Amara,Engineering,Site Reliability Engineer,Seattle,United States,Contoso Demo Ltd,United States,taylor.duval2@contoso-demo.local
b86677aa-23d4-426b-ab54-ff7a5a2837b2,hiro.barros@contoso-demo.local,Hiro Barros,Customer Service,Team Lead,Dublin,Ireland,Contoso Demo Ltd,Ireland,hiro.quill2@contoso-demo.local
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,tomas.espinosa@contoso-demo.local,Tomas Espinosa,Customer Service,Support Advisor,Dublin,Ireland,Contoso Demo Ltd,Ireland,priya.grady@contoso-demo.local
ab102c9b-d168-4e09-b1f7-d90413075157,nadia.duval2@contoso-demo.local,Nadia Duval,Engineering,Software Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,harper.duval@contoso-demo.local
b509109b-1166-48ce-bb3f-3800a175a9c3,morgan.chandra@contoso-demo.local,Morgan Chandra,Human Resources,People Partner,Singapore,Singapore,Contoso Demo Ltd,Singapore,priya.ingram@contoso-demo.local
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,reese.prescott4@contoso-demo.local,Reese Prescott,Human Resources,HR Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,alex.mercer2@contoso-demo.local
04482a22-0308-4a5e-a94d-7b008d388327,alex.sinclair2@contoso-demo.local,Alex Sinclair,Customer Service,Team Lead,London,United Kingdom,Contoso Demo Ltd,United Kingdom,finley.whitlock@contoso-demo.local
6e3a0ba8-ac8d-4c7d-b2a6-e468d02b1243,alex.rutherford@contoso-demo.local,Alex Rutherford,Marketing,Campaign Manager,New York,United States,Contoso Demo Ltd,United States,elliot.ingram2@contoso-demo.local
86c5d1d6-9ea9-4508-b122-75923db02235,reese.fairbanks@contoso-demo.local,Reese Fairbanks,Finance,Controller,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sam.keane2@contoso-demo.local
67f1698c-f594-4a54-9f80-4eeb143a9aff,luca.novak@contoso-demo.local,Luca Novak,Operations,Logistics Coordinator,New York,United States,Contoso Demo Ltd,United States,finley.fontaine2@contoso-demo.local
d90dd19b-d3fb-4043-af1d-5a1a4ccb2355,mei.ingram@contoso-demo.local,Mei Ingram,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,taylor.keane@contoso-demo.local
0e5d8c6a-79db-4862-8d7d-d772608e2f5c,harper.novak2@contoso-demo.local,Harper Novak,Human Resources,HR Advisor,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,marlow.oakley@contoso-demo.local
54ce26be-c8cc-42c2-a518-a4186f14b3f6,dakota.duval2@contoso-demo.local,Dakota Duval,Information Technology,Support Engineer,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,sam.grady@contoso-demo.local
e336c243-b139-4476-9e3c-e88be6b9d31a,taylor.hollis2@contoso-demo.local,Taylor Hollis,Engineering,Site Reliability Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,jamie.fontaine@contoso-demo.local
e63949d4-47c6-4688-acf3-2053af36b8cc,tomas.delgado@contoso-demo.local,Tomas Delgado,Marketing,Marketing Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,morgan.sinclair@contoso-demo.local
f622d842-0402-4b3c-9082-11a5d9b59f84,casey.fontaine@contoso-demo.local,Casey Fontaine,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,emerson.whitlock@contoso-demo.local
edcabf94-65f6-4a53-9226-a8b3b674410d,ines.chandra@contoso-demo.local,Ines Chandra,Facilities,Facilities Coordinator,Dublin,Ireland,Contoso Demo Ltd,Ireland,reese.chandra@contoso-demo.local
639fc471-d975-4f00-95ab-a8ae9112fbc0,elliot.ingram2@contoso-demo.local,Elliot Ingram,Marketing,Marketing Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,ines.amara2@contoso-demo.local
fd0ce433-ca5e-451b-a3d3-cd4cbd5ff093,harper.amara@contoso-demo.local,Harper Amara,Engineering,Software Engineer,Seattle,United States,Contoso Demo Ltd,United States,sawyer.carver@contoso-demo.local
